Monit_MAP_CODE1,Year,GARAGE_mean,BASEMENT_mean,OTHER_COOLING,UNKNOWN_COOLING,FORCED AIR_COOLING,N_COOLING,Y_COOLING,1 AC UNIT_COOLING,A/CON_COOLING,CENTRAL W/AIR COND_COOLING,1_COOLING,0_COOLING,CONDOMINIUM,UNKNOWN_DWELL_TYPE,OTHER_DWELL,SINGLE-FAMILY / OWNER OCCUPIED,TOWNHOUSE,S.FAM.RES
82008900-01,2012,0.7789685197588747,0.8526456798392499,0.0,0.14735432016075017,0.0,0.0006697923643670462,0.8519758874748827,0.0,0.0,0.0,0.0,0.0,0.144675150703282,0.14735432016075017,0.0,0.3034159410582719,0.4045545880776959,0.0
82008900-01,2014,0.755685510071475,0.8271604938271605,0.0,0.1728395061728395,0.0,0.000649772579597141,0.8265107212475633,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.1728395061728395,0.0,0.29434697855750486,0.39246263807667314,0.0
82009002-01,2012,0.944078947368421,0.9444444444444444,0.0,0.05555555555555555,0.0,0.013888888888888888,0.9305555555555556,0.0,0.0,0.0,0.0,0.0,0.06286549707602339,0.05555555555555555,0.0007309941520467836,0.7880116959064327,0.09283625730994152,0.0
19034800-01,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026530612244897958,0.09387755102040816,0.0,0.3610544217687075,0.5185374149659864
27004201-01,2009,0.9139409797935747,0.03663323157435674,0.0,0.24872801279255705,0.7512719872074429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82008700-01,2012,0.8181818181818182,0.8275058275058275,0.0,0.17249417249417248,0.0,0.030303030303030304,0.7972027972027972,0.0,0.0,0.0,0.0,0.0,0.0,0.17249417249417248,0.0,0.7552447552447552,0.07226107226107226,0.0
82007700-01,2014,0.7653061224489796,0.7857142857142857,0.0,0.21428571428571427,0.0,0.20408163265306123,0.5816326530612245,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.7857142857142857,0.0,0.0
82009700-01,2010,0.8074553296364757,0.9091189155884165,0.0012322858903265558,0.1361675908810844,0.0,0.0,0.8619839802834257,0.0,0.0,0.0006161429451632779,0.0,0.0,0.0006161429451632779,0.09088108441158349,0.0061614294516327784,0.5899568699938386,0.3123844731977819,0.0
82009200-01,2014,0.7777777777777778,0.8389694041867954,0.0,0.1610305958132045,0.0,0.011272141706924315,0.8276972624798712,0.0,0.0,0.0,0.0,0.0,0.061191626409017714,0.1610305958132045,0.001610305958132045,0.6666666666666666,0.10950080515297907,0.0
82009700-01,2004,0.0,0.0018275967103259215,0.0012183978068839476,0.998172403289674,0.0,0.0,0.0,0.0,0.0006091989034419738,0.0,0.0,0.0,0.0,0.998172403289674,0.0018275967103259215,0.0,0.0,0.0
19002300-01,2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02652683528685996,0.0006169031462060457,0.0,0.1714990746452807,0.8013571869216533
19002700-01,2013,0.0,0.0,0.023694130317716746,0.09693053311793215,0.8793753365643511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07862143241787829,0.05977382875605816,0.0,0.11308562197092084,0.7485191168551427
10005200-01,2013,0.5676251331203408,0.0,0.008519701810436636,0.48242811501597443,0.0,0.0,0.0,0.5090521831735889,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19002200-01,2014,0.0,0.0,0.003887269193391642,0.036734693877551024,0.9593780369290573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028182701652089408,0.011273080660835762,0.0,0.16132167152575316,0.7992225461613217
82009002-01,2014,0.9371594624046494,0.9375227025063567,0.0,0.0624772974936433,0.0,0.013076643661460226,0.9244460588448965,0.0,0.0,0.0,0.0,0.0,0.0624772974936433,0.0624772974936433,0.000726480203414457,0.782055938975663,0.09226298583363603,0.0
19002500-01,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03210815378115758,0.01394169835234474,0.0,0.010984368398817067,0.9429657794676806
82009200-01,2010,0.7620578778135049,0.8231511254019293,0.0,0.18810289389067525,0.0,0.0,0.8118971061093248,0.0,0.0,0.0,0.0,0.0,0.06109324758842444,0.17684887459807075,0.0,0.6591639871382636,0.10289389067524116,0.0
82009200-01,2012,0.7768860353130016,0.8378812199036918,0.0,0.16211878009630817,0.0,0.011235955056179775,0.826645264847512,0.0,0.0,0.0,0.0,0.0,0.060995184590690206,0.16211878009630817,0.0016051364365971107,0.666131621187801,0.10914927768860354,0.0
19002400-01,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687768659632669,0.16451738960531456,0.0,0.47909339585775695,0.2876123485736616
19002100-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526027397260274,0.04821917808219178,0.0,0.2821917808219178,0.616986301369863
82012300-01,2009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82011301-01,2012,0.6916666666666667,0.7,0.0,0.3,0.0,0.008333333333333333,0.6916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0
82009200-01,2013,0.7768860353130016,0.8378812199036918,0.0,0.16211878009630817,0.0,0.011235955056179775,0.826645264847512,0.0,0.0,0.0,0.0,0.0,0.060995184590690206,0.16211878009630817,0.0016051364365971107,0.666131621187801,0.10914927768860354,0.0
10012100-01,2013,0.6589147286821705,0.0,0.0,0.5658914728682171,0.0,0.0,0.0,0.43410852713178294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19002900-01,2012,0.0,0.0,0.10804416403785488,0.11514195583596215,0.776813880126183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10252365930599369,0.15851735015772872,0.0,0.0583596214511041,0.6805993690851735
82015300-01,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82003400-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19002601-01,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17104303428154632,0.027716994894237783,0.0,0.11688548504741066,0.6843544857768052
19002400-01,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06799531066822978,0.16451738960531456,0.0,0.47909339585775695,0.28839390386869873
19003300-01,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07181442643787735,0.05560851604702892,0.0,0.3228471560216079,0.5497299014934859
82036800-01,2012,0.7423076923076923,0.7730769230769231,0.0,0.22692307692307692,0.0,0.12307692307692308,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.22692307692307692,0.0,0.7423076923076923,0.03076923076923077,0.0
82010300-01,2010,0.8859649122807017,0.9133771929824561,0.0,0.12609649122807018,0.0,0.0,0.8739035087719298,0.0,0.0,0.0,0.0,0.0,0.0,0.08662280701754387,0.0010964912280701754,0.7467105263157895,0.16557017543859648,0.0
19002200-01,2012,0.0,0.0,0.003887269193391642,0.03945578231292517,0.9566569484936832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031292517006802724,0.011273080660835762,0.0,0.16132167152575316,0.7961127308066084
82012200-01,2014,0.7109826589595376,0.7601156069364162,0.0,0.2398843930635838,0.0,0.049132947976878616,0.7109826589595376,0.0,0.0,0.0,0.0,0.0,0.0,0.2398843930635838,0.005780346820809248,0.7543352601156069,0.0,0.0
82033400-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19002700-01,2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07866379310344827,0.059267241379310345,0.0,0.11314655172413793,0.7489224137931034
82002000-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27005300-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19044600-01,2014,0.0,0.0,0.003001715265866209,0.04095197255574614,0.9560463121783876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024871355060034305,0.007718696397941681,0.0,0.05445969125214408,0.9129502572898799
82002000-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82008900-01,2009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82007700-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82013700-01,2014,0.7925581395348837,0.8055813953488372,0.027906976744186046,0.1925581395348837,0.0,0.009302325581395349,0.3497674418604651,0.0,0.0,0.4204651162790698,0.0,0.0,0.0,0.19441860465116279,0.44651162790697674,0.3590697674418605,0.0,0.0
19002200-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03917406406792744,0.012350443844075647,0.0,0.16016981860285603,0.7883056734851409
82009002-01,2013,0.940983606557377,0.9413479052823315,0.0,0.05865209471766849,0.0,0.01347905282331512,0.9278688524590164,0.0,0.0,0.0,0.0,0.0,0.06265938069216757,0.05865209471766849,0.0007285974499089253,0.7854280510018214,0.09253187613843351,0.0
19002900-01,2013,0.0,0.0,0.10804416403785488,0.11514195583596215,0.776813880126183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10252365930599369,0.15851735015772872,0.0,0.0583596214511041,0.6805993690851735
82009700-01,2008,0.0,0.0018281535648994515,0.001218769043266301,0.9981718464351006,0.0,0.0,0.0,0.0,0.0006093845216331506,0.0,0.0,0.0,0.0,0.9981718464351006,0.0018281535648994515,0.0,0.0,0.0
82009700-01,2013,0.777264325323475,0.9208256315465188,0.0012322858903265558,0.0791743684534812,0.0,0.041589648798521256,0.8773875539125077,0.0,0.0,0.0006161429451632779,0.0,0.0,0.0006161429451632779,0.0791743684534812,0.004929143561306223,0.5967344423906347,0.3185459026494147,0.0
82009700-01,2007,0.0,0.0018281535648994515,0.001218769043266301,0.9981718464351006,0.0,0.0,0.0,0.0,0.0006093845216331506,0.0,0.0,0.0,0.0,0.9981718464351006,0.0018281535648994515,0.0,0.0,0.0
19002601-01,2013,0.0,0.0,0.024583963691376703,0.136535552193646,0.8388804841149773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11081694402420575,0.028933434190620274,0.0,0.1212178517397882,0.7390317700453858
19034800-01,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031818955249276845,0.09324485281606262,0.0,0.35715501106006464,0.5177811808745959
10000200-01,2005,0.03270440251572327,0.0,0.010062893081761006,0.9672955974842767,0.0,0.0,0.0,0.022641509433962263,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82012200-01,2012,0.7109826589595376,0.7572254335260116,0.0,0.24277456647398843,0.0,0.049132947976878616,0.708092485549133,0.0,0.0,0.0,0.0,0.0,0.0,0.24277456647398843,0.005780346820809248,0.7514450867052023,0.0,0.0
82010400-01,2010,0.7817109144542773,0.8436578171091446,0.0,0.25073746312684364,0.0,0.0,0.7492625368731564,0.0,0.0,0.0,0.0,0.0,0.0,0.15634218289085547,0.0,0.8436578171091446,0.0,0.0
82015300-01,2010,0.7484276729559748,0.8081761006289309,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1918238993710692,0.009433962264150943,0.7987421383647799,0.0,0.0
82010300-01,2011,0.8902305159165752,0.9154774972557629,0.0,0.0845225027442371,0.0,0.04061470911086718,0.8748627881448957,0.0,0.0,0.0,0.0,0.0,0.0,0.0845225027442371,0.0021953896816684962,0.7464324917672887,0.1668496158068057,0.0
19002300-01,2014,0.0,0.0,0.005550416281221091,0.03700277520814061,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026518655565834104,0.0006167129201356768,0.0,0.17144619179771817,0.8014184397163121
10005200-01,2007,0.19922380336351875,0.0,0.007761966364812419,0.6946959896507116,0.0,0.0,0.0,0.2975420439844761,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19002900-01,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11773818745158791,0.15491866769945778,0.0,0.05731990704879938,0.6700232378001549
19002500-01,2014,0.0,0.0,0.005091217649554518,0.05770046669495121,0.9372083156554942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031395842172252865,0.00975816716164616,0.0,0.01103097157403479,0.9478150190920662
19002601-01,2012,0.0,0.0,0.024967148488830485,0.15993992866529003,0.8150929228458795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133658719729679,0.02890932982917214,0.0,0.12033039234090483,0.717101558100244
19002601-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573170731707317,0.021544715447154472,0.0,0.08739837398373984,0.733739837398374
19003300-01,2013,0.0,0.0,0.06310367031551835,0.06761107533805538,0.8692852543464262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05119124275595621,0.0643915003219575,0.0,0.3271088216355441,0.5573084352865422
82002000-01,2012,0.5164750957854406,0.8279693486590038,0.0,0.17203065134099618,0.0,0.19272030651340996,0.6352490421455939,0.0,0.0,0.0,0.0,0.0,0.142911877394636,0.17203065134099618,0.10191570881226053,0.5325670498084292,0.05057471264367816,0.0
82002000-01,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82010300-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82002000-01,2010,0.5164750957854406,0.8260536398467433,0.0,0.3854406130268199,0.0,0.0,0.61455938697318,0.0,0.0,0.0,0.0,0.0,0.14329501915708812,0.1739463601532567,0.1103448275862069,0.5256704980842912,0.04674329501915709,0.0
82009002-01,2011,0.9082937522835222,0.9086591158202412,0.0,0.09134088417975886,0.0,0.014614541468761417,0.8940445743514798,0.0,0.0,0.0,0.0,0.0,0.06284252831567409,0.09134088417975886,0.00036536353671903543,0.7884545122396784,0.05699671172816953,0.0
82011602-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19002200-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292589027911453,0.011934552454282965,0.0,0.15976900866217517,0.7853705486044273
10000200-01,2008,0.033962264150943396,0.0,0.010062893081761006,0.9308176100628931,0.0,0.0,0.0,0.05911949685534591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10000200-01,2012,0.20326223337515684,0.030112923462986198,0.010037641154328732,0.8143036386449184,0.1028858218318695,0.0,0.0,0.07277289836888332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10009500-01,2006,0.6418918918918919,0.0,0.02702702702702703,0.5135135135135135,0.0,0.0,0.0,0.4594594594594595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82015300-01,2014,0.7436708860759493,0.8037974683544303,0.0,0.1962025316455696,0.0,0.14240506329113925,0.6613924050632911,0.0,0.0,0.0,0.0,0.0,0.0,0.1962025316455696,0.006329113924050633,0.7974683544303798,0.0,0.0
82008700-01,2014,0.8125,0.8217592592592593,0.0,0.17824074074074073,0.0,0.03009259259259259,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.17824074074074073,0.0,0.75,0.07175925925925926,0.0
82002000-01,2013,0.5196607555898227,0.8330763299922899,0.0,0.1669236700077101,0.0,0.19390902081727063,0.6391673091750193,0.0,0.0,0.0,0.0,0.0,0.14379336931380107,0.1669236700077101,0.10292983808789515,0.5354664610639939,0.05088666152659985,0.0
19034800-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632617728531856,0.001038781163434903,0.0,0.31700138504155123,0.5186980609418282
19002200-01,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041409861325115566,0.011941448382126348,0.0,0.1598613251155624,0.7867873651771957
19002100-01,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051653457228751025,0.04700737906531839,0.0,0.2858704564088549,0.6154687072970757
70002600-01,2007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19002200-01,2013,0.0,0.0,0.003887269193391642,0.03751214771622935,0.958600583090379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028960155490767737,0.011273080660835762,0.0,0.16132167152575316,0.7984450923226434
10000200-01,2011,0.19824341279799249,0.0,0.010037641154328732,0.8143036386449184,0.1028858218318695,0.0,0.0,0.07277289836888332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27062700-01,2009,0.9011701677710419,0.15903002960665444,0.0,0.19441703087551107,0.8055829691244889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82002000-01,2011,0.51455938697318,0.8268199233716476,0.0,0.1731800766283525,0.0,0.19386973180076628,0.6329501915708812,0.0,0.0,0.0,0.0,0.0,0.142911877394636,0.1731800766283525,0.08275862068965517,0.5505747126436782,0.05057471264367816,0.0
10000200-01,2006,0.03535353535353535,0.0,0.010101010101010102,0.9356060606060606,0.0,0.0,0.0,0.054292929292929296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19003100-01,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28829389788293897,0.0018679950186799503,0.0,0.09339975093399751,0.6164383561643836
27003501-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27071100-01,2008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82011301-01,2010,0.6528925619834711,0.6611570247933884,0.0,0.34710743801652894,0.0,0.0,0.6528925619834711,0.0,0.0,0.0,0.0,0.0,0.0,0.33884297520661155,0.0,0.6611570247933884,0.0,0.0
19034800-01,2014,0.0,0.0,0.004107479034742427,0.03440013691596783,0.9614923840492897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017970220776998117,0.09652575731644703,0.0,0.36231387985623825,0.5231901420503167
10000200-01,2009,0.1509433962264151,0.0,0.010062893081761006,0.8251572327044026,0.10314465408805032,0.0,0.0,0.061635220125786164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82010400-01,2011,0.782991202346041,0.844574780058651,0.0,0.15542521994134897,0.0,0.0967741935483871,0.7478005865102639,0.0,0.0,0.0,0.0,0.0,0.0,0.15542521994134897,0.0,0.844574780058651,0.0,0.0
82015300-01,2011,0.7452830188679245,0.8081761006289309,0.0,0.1918238993710692,0.0,0.14465408805031446,0.6635220125786163,0.0,0.0,0.0,0.0,0.0,0.0,0.1918238993710692,0.009433962264150943,0.7987421383647799,0.0,0.0
19002400-01,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07543443917851501,0.15363349131121642,0.0,0.4794628751974723,0.2914691943127962
19002900-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275115919629057,0.15146831530139104,0.0,0.0571870170015456,0.6638330757341576
82036800-01,2010,0.7394636015325671,0.7701149425287356,0.0,0.3524904214559387,0.0,0.0,0.6475095785440613,0.0,0.0,0.0,0.0,0.0,0.0,0.22988505747126436,0.0,0.7394636015325671,0.03065134099616858,0.0
19002300-01,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03633587786259542,0.0006106870229007634,0.0,0.16977099236641222,0.7932824427480916
19003100-01,2014,0.0,0.0,0.022321428571428572,0.27933673469387754,0.6983418367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24489795918367346,0.0031887755102040817,0.0,0.09566326530612244,0.65625
19002601-01,2008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1735718196751232,0.029202409198758897,0.0,0.11735718196751233,0.6798685891586056
82009400-01,2012,0.864585893339887,0.9461784222167609,0.0,0.05382157778323912,0.0,0.004669451953797002,0.9415089702629639,0.0,0.0,0.0,0.0,0.0,0.10174490046694519,0.05382157778323912,0.0007372818874416319,0.7122143032686163,0.13148193659375768,0.0
82002000-01,2008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82009002-01,2008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19002100-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05525164113785558,0.047045951859956234,0.0,0.2817286652078775,0.6159737417943107
82008900-01,2010,0.8021462105969148,0.8403755868544601,0.0,0.1602951039570758,0.0,0.0,0.8397048960429242,0.0,0.0,0.0,0.0,0.0,0.1441985244802146,0.1596244131455399,0.0,0.3004694835680751,0.39570757880617036,0.0
27005300-01,2013,0.7219258651347285,0.49541786349336614,0.0,0.30679797565312544,0.541923129530844,0.15127889481603063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19002500-01,2013,0.0,0.0,0.005091217649554518,0.05854900296987696,0.9363597793805685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03224437844717862,0.00975816716164616,0.0,0.01103097157403479,0.9469664828171405
19003300-01,2012,0.0,0.0,0.06310367031551835,0.06761107533805538,0.8692852543464262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05119124275595621,0.0643915003219575,0.0,0.3271088216355441,0.5573084352865422
82009400-01,2011,0.8658415841584158,0.946039603960396,0.0,0.05396039603960396,0.0,0.004702970297029703,0.9413366336633663,0.0,0.0,0.0,0.0,0.0,0.10247524752475247,0.05396039603960396,0.00024752475247524753,0.7173267326732673,0.125990099009901,0.0
19002200-01,2009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120932023878298,0.012709416522241479,0.0,0.15983054111303677,0.7862507221259387
27007000-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82013700-01,2010,0.835820895522388,0.8517412935323383,0.031840796019900496,0.1562189054726368,0.0,0.0,0.3661691542288557,0.0,0.0,0.445771144278607,0.0,0.0,0.0,0.15024875621890546,0.4736318407960199,0.3761194029850746,0.0,0.0
82013700-01,2005,0.016080402010050253,0.464321608040201,0.03819095477386935,0.5316582914572864,0.0,0.0,0.0,0.0,0.4301507537688442,0.0,0.0,0.0,0.0,0.5306532663316583,0.46934673366834173,0.0,0.0,0.0
82003400-01,2013,0.23076923076923078,0.3076923076923077,0.0,0.6923076923076923,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.3076923076923077,0.0,0.0
19003100-01,2008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.001875,0.0,0.09375,0.639375
82009400-01,2014,0.8639154998771801,0.9454679439941046,0.0,0.054532056005895356,0.0,0.004421518054532056,0.9410464259395726,0.0,0.0,0.0,0.0,0.0,0.1016949152542373,0.054532056005895356,0.0009825595676737902,0.7113731269958241,0.13141734217636944,0.0
19044600-01,2013,0.0,0.0,0.003001715265866209,0.04180960548885077,0.9551886792452831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025728987993138937,0.007718696397941681,0.0,0.05445969125214408,0.9120926243567753
02000500-01,2006,0.0,0.7007299270072993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0827250608272506,0.9172749391727494,0.0,0.0,0.0
19002500-01,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03836424957841484,0.01391231028667791,0.0,0.010961214165261383,0.9367622259696459
19002700-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10015814443858724,0.05693199789140749,0.0,0.11070110701107011,0.7322087506589352
19002500-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035487959442332066,0.01394169835234474,0.0,0.010984368398817067,0.9395859738065061
19002400-01,2013,0.0,0.0,0.030229746070133012,0.06368399838774688,0.9060862555421201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05965336557839581,0.15679161628375654,0.0,0.4893188230552197,0.294236195082628
19002500-01,2006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034643008027038444,0.01394169835234474,0.0,0.010984368398817067,0.9404309252217997
19002300-01,2012,0.0,0.0,0.006167129201356768,0.036386062288004936,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026518655565834104,0.0006167129201356768,0.0,0.17144619179771817,0.8014184397163121
19002300-01,2013,0.0,0.0,0.005550416281221091,0.03700277520814061,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026518655565834104,0.0006167129201356768,0.0,0.17144619179771817,0.8014184397163121
82015300-01,2013,0.7436708860759493,0.8037974683544303,0.0,0.1962025316455696,0.0,0.13924050632911392,0.6645569620253164,0.0,0.0,0.0,0.0,0.0,0.0,0.1962025316455696,0.006329113924050633,0.7974683544303798,0.0,0.0
19002900-01,2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12703330751355538,0.14872192099147946,0.0,0.05731990704879938,0.6669248644461657
19002300-01,2005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052599388379204894,0.0006116207951070336,0.0,0.163914373088685,0.7828746177370031
